word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
period,period,'piәriәd,"n. the interval taken to complete one cycle of a regularly repeating phenomenon
n. (ice hockey) one of three divisions into which play is divided in hockey games
n. a unit of geological time during which a system of rocks formed
n. the end or completion of something","n. 时期, 节段, 节, 句点, 学时, 周期
a. 当时特有的, 过去某段时期的
interj. 就是这话, 就是这么回事",n:100,4,1,zk gk cet4 cet6 ky toefl ielts,324,617,period
permanent,permanent,'pә:mәnәnt,"a. continuing or enduring without marked change in status or condition or place
s. not capable of being reversed or returned to the original condition","a. 永久的, 不变的, 固定的, 持久的
n. 烫发
[计] 永久的",j:99/n:1,3,1,gk cet4 cet6 ky toefl ielts gre,1993,2464,permanent
permanently,permanently,'p\\:mәntli,r. for a long time without essential change,"adv. 永久, 不变, 持久
[计] 永久性的",r:100,0,1,cet4 cet6,4922,5676,permanently
permission,permission,pә'miʃәn,n. approval to do something,"n. 许可, 允许
[计] 许可, 认可",n:100,3,1,gk cet4 cet6 ky toefl,2468,3233,permission
permit,permit,pә'mit,"n. large game fish; found in waters of the West Indies
v. consent to, give permission","n. 许可证, 许可, 执照, 通行证
vt. 允许, 容许, 可能, 使放手做
vi. 容许, 给以机会, 提供可能",n:25/v:75,3,1,gk cet4 cet6 ky toefl ielts,2022,2109,permit
persist,persist,pә'sist,v. stay behind,"vi. 坚持, 固执, 持续, 坚称
[经] 持续",v:100,2,0,cet4 cet6 ky toefl ielts,3785,4351,persist
personal,personal,'pә:snl,"n. a short newspaper article about a particular person or group
a. concerning or affecting a particular person or his or her private life and personality
s. particular to a given individual
a. of or arising from personality","a. 私人的, 涉及隐私的, 有人性的, 人称的, 亲自的, 身体的
[医] 人的; 个人的, 自身的",j:99/n:1,4,1,zk gk cet4 cet6 ky ielts,574,580,personal
personality,personality,.pә:sә'næliti,"n. the complex of all the attributes--behavioral, temperamental, emotional and mental--that characterize a unique individual
n. a person of considerable prominence","n. 个性, 人格, (团体、地方、国家)特有特性, 名人
[医] 人格; 个性",n:100,3,1,cet4 cet6 ky toefl ielts,2326,2076,personality
personnel,personnel,.pә:sә'nel,"n group of people willing to obey orders
n the department responsible for hiring and training and placing employees and for setting policies for personnel management","n. 人员, 人事部门, 人事科(处)
[经] 人事, 全体人员, 职工",n:100,3,0,gk cet4 cet6 ky toefl ielts gre,2556,2425,personnel
perspective,perspective,pә'spektiv,n. the appearance of things relative to one another as determined by their distance from the viewer,"n. 远景, 透视感, (观察问题的)视角, 透视法, 看法, 透视图
a. 透视的, 透视法的
[计] 透视",n:100,3,0,cet4 cet6 ky toefl ielts gre,2305,1412,perspective
persuade,persuade,pә'sweid,"v. cause somebody to adopt a certain position, belief, or course of action; twist somebody's arm","vt. 劝, 使相信, 恳求, 敦促, 说服
vi. 劝服, 被说服",v:100,3,1,gk cet4 cet6 ky toefl,1776,3265,persuade
pessimistic,pessimistic,.pesi'mistik,a. expecting the worst possible outcome,"a. 悲观的, 厌世的, 悲观主义的",j:100,0,0,cet4 cet6 ky,9581,9792,pessimistic
pet,pet,pet,"n. a domesticated animal kept for companionship or amusement
n. a fit of petulance or sulkiness (especially at what is felt to be a slight)
v. stroke or caress gently
v. stroke or caress in an erotic manner, as during lovemaking","n. 宠物, 受宠爱的人, 宠坏的孩子, 不悦, 生气
a. 宠爱的, 表示亲昵的, 养着观赏的, 特别珍爱的, 格外的
vt. 宠爱, 溺爱, 抚摸
vi. 拥抱, 爱抚, 生气, 发脾气",v:9/j:4/n:87,3,1,zk gk cet4 cet6 ky toefl ielts,3686,3278,pet
petrol,petrol,'petrәl,n a volatile flammable mixture of hydrocarbons (hexane and heptane and octane etc.) derived from petroleum; used mainly as a fuel in internal-combustion engines,"n. 汽油
[经] 汽油, 挥发油, 石油",n:100,2,1,gk cet4 cet6 ky ielts,3100,22027,petrol
petroleum,petroleum,pә'trәuliәm,n. a dark oil consisting mainly of hydrocarbons,"n. 石油
[化] 石油",n:100,2,0,cet4 cet6 ky toefl ielts gre,8161,8098,petroleum
phase,phase,feiz,"n. any distinct time period in a sequence of events
n. (physical chemistry) a distinct state of matter in a system; matter that is identical in chemical composition and physical state and separated from other material by the phase boundary
n. a particular point in the time of a cycle; measured from some arbitrary zero and expressed as an angle
n. (astronomy) the particular appearance of a body's state of illumination (especially one of the recurring shapes of the part of Earth's moon that is illuminated by the sun)","n. 时期, 局面, 方面, 位相, 相, 阶段
vt. 使调整相位, 使定相, 使一致, 逐步执行, 实行
[计] 阶段",v:7/n:93,3,1,cet4 cet6 ky toefl ielts,1682,2244,phase
phenomenon,phenomenon,fi'nɒminәn,"n. any state or process known through the senses rather than by intuition or reasoning
n. a remarkable development","n. 现象, 迹象, 表现, 奇迹, 奇才
[化] 现象",n:100,2,0,gk cet4 cet6 ky toefl ielts,2392,2466,phenomenon
philosopher,philosopher,fi'lɒsәfә,"n. a specialist in philosophy
n. a wise person who is calm and rational; someone who lives a life of reason with equanimity","n. 哲学家, 哲人, 思想开创人, 达观的人
[法] 哲学家, 哲学研究者",n:100,2,0,cet4 cet6 ky toefl,4797,5141,philosopher
philosophy,philosophy,fi'lɒsәfi,"n. the rational investigation of questions about existence and knowledge and ethics
n. any personal belief about how to live or how to deal with a situation","n. 哲学, 人生观, 哲学思想, 哲理, 基本原理, 见解, 达观, 沉着",n:100,3,1,cet4 cet6 ky toefl,2351,2252,philosophy
phone,phone,fәun,n. (phonetics) an individual sound unit of speech without concern as to whether or not it is a phoneme of some language,"n. 电话, 受话器, 耳机
vt. 打电话给
vi. 打电话",v:5/n:95,4,1,zk cet4 ky ielts,1346,557,phone
photograph,photograph,'fәutәgrɑ:f,"n. a representation of a person or scene in the form of a print or transparent slide; recorded by a camera on light-sensitive material
v. record on photographic film
v. undergo being photographed in a certain way","n. 相片, 照片, 逼真的描绘
v. 照相, 摄影",v:19/n:81,4,1,zk gk cet4 cet6 toefl ielts,1611,1481,photograph
photographic,photographic,.fәutә'græfik,"a. relating to photography or obtained by using photography
s. representing people or nature with the exactness and fidelity of a photograph","a. 照相的, 摄影用的, 详细记录的, 逼真的, 酷似的",j:100,2,0,cet4 cet6,6070,6248,photographic
phrase,phrase,freiz,"n. an expression consisting of one or more words forming a grammatical constituent of a sentence
n. a short musical passage
n. dance movements that are linked in a single choreographic sequence
v. divide, combine, or mark into phrases","n. 惯用语, 词组, 成语, 措词, 乐句
vt. 用短语表达, 把(乐曲)分成短句
[计] 短语",v:6/n:94,3,1,gk cet4 cet6 ky toefl,2081,2589,phrase
physical,physical,'fizikl,"a. involving the body as distinguished from the mind or spirit
a. relating to the sciences dealing with matter and energy; especially physics
s. having substance or material existence; perceptible to the senses
s. according with material things or natural laws (other than those peculiar to living matter)","a. 身体的, 物质的, 自然的, 物理学的, 好色的
n. 体格检查",j:99/n:1,4,1,gk cet4 cet6 ky ielts,1047,802,physical
physician,physician,fi'ziʃәn,n a licensed medical practitioner,"n. 医师, 内科医师, 解除痛苦者
[医] 主治医师",n:100,2,0,gk cet4 cet6 ky toefl ielts,6142,2041,physician
physicist,physicist,'fizisist,n. a scientist trained in physics,"n. 物理学家, 机械唯物论者, 自然科学家
[医] 菲西克氏手术(虹膜圆片切除)",n:100,2,0,gk cet4 cet6 ky toefl,8224,5568,physicist
physics,physics,'fiziks,"n. the science of matter and energy and their interactions
n. the physical properties, phenomena, and laws of something","n. 物理学, 物理过程, 物理现象
[化] 物理; 物理学",n:100,2,1,zk gk cet4 cet6 ky,3720,3417,physics
picnic,picnic,'piknik,"n. any informal meal eaten outside or on an excursion
v. eat alfresco, in the open air","n. 野餐, 远足, 愉快的经历
vi. 去野餐, 远足",v:5/n:95,2,0,zk gk cet4 ky ielts,6512,5619,picnic
pie,pie,pai,n. dish baked in pastry-lined pan often with a pastry top,"n. 馅饼, 财富, 总额, 贪污受贿, 杂乱, 喜鹊
[计] 饼图",n:100,0,0,zk gk cet4 ky ielts,4186,3323,pie
pierce,pierce,piәs,"n. 14th President of the United States (1804-1869)
v. cut or make a way through
v. move or affect (a person's emotions or bodily feelings) deeply or sharply
v. sound sharply or shrilly","vt. 刺穿, 穿透, 打眼于, 洞悉, (声音)响彻, (亮光)照进, 深深地打动
vi. 刺入, 穿入, 透入, 进入",v:100,2,0,cet4 cet6 ky toefl ielts gre,8742,6839,pierce
pig,pig,pig,"n. a crude block of metal (lead or iron) poured from a smelting furnace
v. live like a pig, in squalor","n. 猪, 猪肉, 贪婪的人, 猪一样的人
v. 生小猪, 象猪般地生活",v:1/n:99,2,1,zk gk cet4 ky,3014,3488,pig
pigeon,pigeon,'pidʒin,n. wild and domesticated birds having a heavy body and short legs,"n. 鸽子, 易上当受骗的人, 年轻女子",n:100,1,0,cet4 cet6 ky toefl,6052,7986,pigeon
pile,pile,pail,"n. a collection of objects laid on top of each other
n. a large sum of money (especially as pay or profit)
n. a column of wood or steel or concrete that is driven into the ground to provide support for a structure
n. the yarn (as in a rug or velvet or corduroy) that stands up from the weave","n. 堆, 大堆, 大厦, 建筑群, 电池, 大量, 桥桩, 软毛, 痔疮
vi. 堆起, 堆积, 积累, 挤, 猛烈攻击
vt. 堆于, 累积, 堆叠, 打桩于, 用桩支撑",v:35/n:65,3,1,gk cet4 cet6 ky toefl,3229,3003,pile
pill,pill,pil,"n. something that resembles a tablet of medicine in shape or size
n. a dose of medicine in the form of a small pellet
n. a unpleasant or tiresome person
n. something unpleasant or offensive that must be tolerated or endured","n. 药丸, 弹丸, 屈辱, 胡说
v. 做成药丸, 形成丸状, 服药丸, 挫败, 抢劫",n:100,3,1,gk cet4 cet6 ky toefl,4969,3425,pill
pillar,pillar,'pilә,"n. a fundamental principle or practice
n. a prominent supporter","n. 柱子, 栋梁, 台柱, 重要的支持者
[医] 柱, 脚",n:100,2,0,cet4 cet6 ky toefl ielts gre,5563,6521,pillar
pillow,pillow,'pilәu,"n. a cushion to support the head of a sleeping person
v. rest on or as if on a pillow","n. 枕头, 靠垫, 枕状岩
vt. 作...的枕头, 垫, 枕于
vi. 靠在枕上",v:1/n:99,2,0,gk cet4 cet6 ky toefl ielts,5447,4017,pillow
pilot,pilot,'pailәt,"n. someone who is licensed to operate an aircraft in flight
n. a person qualified to guide ships through difficult waters going into or out of a harbor","n. 飞行员, 领航员, 航船者, 导向器, 驾驶仪, 向导, 领导人
vt. 领航, 驾驶, 引导, 试用
a. 引导的, 控制的, 试点的
[计] 引导",v:6/n:94,3,1,zk gk cet4 cet6 ky toefl ielts gre,2085,1772,pilot
pin,pin,pin,"n. a piece of jewelry that is pinned onto the wearer's garment
n. informal terms for the leg
n. cylindrical tumblers consisting of two parts that are held in place by springs; when they are aligned with a key the bolt can be thrown
n. flagpole used to mark the position of the hole on a golf green","n. 大头针, 针, 别针, 栓, 销子, 图钉, 插头, 管脚, 品(液量单位)
vt. 将...用针别住, 钉住, 压住, 牵制, 使不能动, 归罪于
a. 针的, 销子的, 闩的",v:44/n:56,3,1,gk cet4 cet6 ky ielts,4542,4347,pin
pinch,pinch,pintʃ,"n. a painful or straitened circumstance
n. an injury resulting from getting some body part squeezed
n. a squeeze with the fingers
v. squeeze tightly between the fingers","n. 捏, 拧, 撮, 少量, 收缩, 挤压, 夹痛, 苦恼, 逮捕, 指控, 匮乏, 紧急关头
vt. 捏, 拧, 掐, 挤压, 修剪, 使困苦, 使萎缩, 节制, 少量加入, 逮捕, 勒索
vi. 收缩, 节省, 挤压, 引起苦恼",n:49/v:51,2,0,cet4 cet6 ky toefl ielts gre,7728,7741,pinch
pine,pine,pain,"n. a coniferous tree
n. straight-grained durable and often resinous white to yellowish timber of any of numerous trees of the genus Pinus","n. 松树, 松木
vi. 消瘦, 憔悴, 痛苦, 怀念, 渴望
[计] 邮件程序",v:6/n:94,2,0,gk cet4 cet6 ky toefl ielts gre,5081,3158,pine
pink,pink,piŋk,"n. a light shade of red
n. any of various flowers of plants of the genus Dianthus cultivated for their fragrant flowers
v. sound like a car engine that is firing too early
v. cut in a zigzag pattern with pinking shears, in sewing","n. 粉红色, 石竹花, 化身, 典范, 头面人物, 极度
a. 粉红的, 石竹科的, 比较激进的, 脸色发红的, 精致的, 有点下流的
vt. 刺, 扎, 刺痛, 射伤, 使面红耳赤, 使变粉红色
vi. 变粉红色",j:91/n:9,3,1,zk cet4 cet6 ky ielts,2698,2488,pink
pint,pint,paint,"n. a British imperial capacity measure (liquid or dry) equal to 4 gills or 568.26 cubic centimeters
n. a United States dry unit equal to 0.5 quart or 33.6 cubic inches
n. a United States liquid unit equal to 16 fluid ounces; two pints equal one quart","n. 品脱(干量或液量的单位)
[医] 量磅, 品脱",,2,1,gk cet4 cet6 ky,3977,0,pint
pipe,pipe,paip,"n. a tube with a small bowl at one end; used for smoking tobacco
n. a long tube made of metal or plastic that is used to carry water or oil or gas etc.
n. a hollow cylindrical shape
n. a tubular wind instrument","n. 管, 导管, 输送管, 管状器官, 声带, 尖细的声音, 烟斗, 笛, 管乐器
vt. 以管输送, 吹哨子, 吹奏, 尖声唱
vi. 吹笛, 尖叫, 吹长哨发令
[计] 管道",v:10/n:90,3,1,gk cet4 cet6 ky,2438,2980,pipe
pipeline,pipeline,'paiplain,n. a pipe used to transport liquids or gases,"n. 管道, 传递途径
[化] 管路; 管线",n:100,2,0,cet4 cet6,7236,5181,pipeline
pistol,pistol,'pistl,n. a firearm that is held and fired with one hand,"n. 手枪, 信号枪
vt. 以手枪杀死(或伤害)",n:100,2,0,cet4 cet6 ky gre,5746,4943,pistol
pit,pit,pit,"n. a sizeable hole (usually in the ground)
n. a concavity in a surface (especially an anatomical depression)
n. an enclosure in which animals are made to fight
n. (commodity exchange) the part of the floor of a commodity exchange where trading in a particular commodity is carried on","n. 深坑, 矿井, 果核, 地窖, 深渊, 绝境, 陷阱
vt. 窖藏, 使凹下, 使有麻点, 去...之核, 使留疤痕, 使相斗, 使竞争
vi. 起凹点, 凹陷",v:23/n:77,3,0,cet4 cet6 ky toefl ielts,2882,3857,pit
pitch,pitch,pitʃ,"n. the property of sound that varies with variation in the frequency of vibration
n. (baseball) the act of throwing a baseball by a pitcher to a batter
n. a vendor's position (especially on the sidewalk)
n. degree of deviation from a horizontal plane","n. 程度, 坡度, 顶点, 前倾, 倾斜, 投掷, 音高, 螺距, 节距, 摊位, 树脂, 沥青
vt. 投, 掷, 向前倾跌, 扎营, 竭力推销, 为...定调, 定位于, 用沥青涂
vi. 搭帐篷, 投掷, 向前跌, 猛然摔倒, 坠落, 倾斜
[计] 孔距",v:48/n:52,3,1,cet4 cet6 ky toefl ielts gre,2652,3157,pitch
plain,plain,plein,"n. extensive tract of level open land
a. not elaborate or elaborated; simple
a. lacking patterns especially in color
s. not mixed with extraneous elements","n. 平原, 草原, 朴实无华的东西, 无格式
a. 简单的, 明白的, 平常的, 不好看的, 朴素的, 清晰的, 普通的, 平坦的, 十足的
adv. 清楚地, 显然地
[计] 无格式",r:5/j:57/n:38,3,1,zk gk cet4 cet6 ky toefl gre,2762,3549,plain
planet,planet,'plænit,"n. (astronomy) any of the nine large celestial bodies in the solar system that revolve around the sun and shine by reflected light; Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune, and Pluto in order of their proximity to the sun; viewed from the constellation Hercules, all the planets rotate around the sun in a counterclockwise direction
n. any celestial body (other than comets or satellites) that revolves around a star","n. 行星, 命运星辰, 杰出的人, 重大影响的事",n:100,3,1,zk gk cet4 cet6 ky toefl gre,3115,1592,planet
